Name,WeightClass_Bin,Avg_Bodyweight,Start_Age,Career_Start_Age,Career_Start_Year_Normalized,Prior_Competition_Count,Career_WeightClass_Change_Count,IPFCategory,Continent,Initial_Speed,Maturation_Slope,Peak_Dots,Days_to_Peak,Peak_Age,Split_Day,Is_Origin_Included,Initial_Phase_Change_Count,Peak_Phase_Change_Count,Continent_Group,IPFCategory_Non-IPF,Continent_Asia_Oceania,Continent_Europe_Africa,Continent_Other
Aaron Gauntt,83-93,92.61666666666667,26.5,26.5,26.0,0.0,0.0,IPF,North America,19.79233573636173,7.638228444364806,417.4200457611784,1110.0,29.541095890410958,540.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Aaron Grant,105-120,115.41874999999999,21.0,21.0,32.0,0.0,0.0,IPF,Oceania,38.45537687475336,14.597193588373704,422.3305188946513,900.0,23.465753424657535,750.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Aaron Lucius,67.5-75,73.36666666666667,50.5,47.5,29.0,5.0,2.0,IPF,North America,27.448891243847456,7.639710130378127,332.30140144906466,1861.0,55.5986301369863,1291.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Aaron Pickrell,83-93,84.82571428571428,47.0,47.0,26.0,0.0,0.0,Non-IPF,North America,35.04972644068331,11.174872983707715,359.038191005951,1380.0,50.78082191780822,900.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Aaron Ziffle,83-93,92.7,32.5,32.5,24.0,0.0,0.0,IPF,North America,42.03211323463099,14.96941936763202,432.6363750011552,600.0,34.14383561643836,390.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Abbas Pordel,105-120,117.70555555555555,59.0,59.0,30.0,0.0,0.0,IPF,Oceania,10.545261349989733,4.1189140772580775,339.6384719289473,600.0,60.64383561643836,420.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Abdellah Mebrache,75-83,79.85,40.0,40.0,27.0,0.0,0.0,IPF,Europe,169.98877777777813,42.16807371843742,373.74689480178654,210.0,40.57534246575342,30.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Abdul Majeed Sulayman,93-105,102.0490909090909,20.0,19.0,27.0,1.0,2.0,IPF,Europe,42.788527240276835,14.664419349235567,536.8634192160728,2224.0,26.09315068493151,1924.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Abe Walton,93-105,102.49571428571427,26.5,26.0,27.0,1.0,1.0,IPF,Oceania,3.104591152125575,5.316693600637042,440.3394866122164,1186.0,29.74931506849315,526.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Achim Wendlandt,60-67.5,62.705555555555556,58.0,54.0,24.0,3.0,1.0,IPF,Europe,20.740010882555914,,265.61,1730.0,62.73972602739726,3860.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adalgiso Sicoli,93-105,104.25666666666666,53.5,53.5,24.0,0.0,1.0,IPF,Europe,4.607276797694572,2.702625083344896,402.30003102827004,660.0,55.30821917808219,540.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Anderson #1,93-105,103.625,39.3,39.3,28.0,0.0,0.0,IPF,Europe,33.22210123911762,9.980652214980664,325.4439693773444,1380.0,43.080821917808215,570.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Berry #1,105-120,117.49375,35.5,35.5,26.0,0.0,1.0,IPF,Europe,34.041326469866505,8.866034301939715,435.4573045410259,2040.0,41.08904109589041,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Blalock,120-160,126.66999999999999,36.5,36.5,24.0,0.0,1.0,IPF,North America,10.158845065573084,2.7752690335485695,390.9956141053562,2940.0,44.554794520547944,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adam Cornes,75-83,80.36666666666667,24.5,24.5,31.0,0.0,0.0,IPF,Europe,27.167980387534502,,419.4574130361111,780.0,26.636986301369863,720.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Delancey,120-160,134.66666666666669,25.5,25.5,25.0,0.0,0.0,IPF,North America,14.659591836734458,3.865406540271034,332.1079155149331,450.0,26.732876712328768,60.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adam Fulat,83-93,92.49,26.5,26.5,29.0,0.0,1.0,IPF,Europe,13.516745304180494,6.76425720737661,517.1869855032947,1710.0,31.184931506849317,900.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Hasty,75-83,80.89666666666666,39.0,39.0,28.0,0.0,0.0,IPF,North America,7.716677295918557,,336.76884495464856,120.0,39.32876712328767,90.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adam Hašek,75-83,79.225,19.5,19.5,31.0,0.0,0.0,IPF,Europe,46.82551210302917,23.122530490971677,405.57733527716726,960.0,22.13013698630137,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adam Hersperger,75-83,82.5,20.0,17.0,10.0,6.0,2.0,Non-IPF,North America,33.16374318075526,9.758470359842883,417.4290090490499,1587.0,24.34794520547945,1437.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Adam Huard,120-160,133.46777777777777,31.5,30.5,23.0,2.0,1.0,IPF,Oceania,17.92057360002993,2.078475181472817,391.7439710224671,1048.0,34.37123287671233,538.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Adam Hussain,75-83,82.22142857142856,21.0,17.5,29.0,2.0,0.0,IPF,Oceania,47.40701980163067,14.55468909048455,451.18603863440626,1423.0,24.898630136986302,1303.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Adam Johnson,75-83,81.53076923076924,28.0,30.0,19.0,7.0,4.0,IPF,Other/Unknown,6.607634789453007,11.809947817566703,406.82902027065643,5516.0,43.11232876712329,4316.0,False,0,0,Other,0.0,0.0,0.0,1.0
Adam McGugan,83-93,90.61428571428573,31.5,31.5,25.0,0.0,1.0,IPF,North America,24.498544773391217,7.109683979171225,406.0425946433629,1650.0,36.02054794520548,210.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adam Player,120-160,142.48624999999998,33.5,33.5,21.0,0.0,1.0,IPF,Oceania,30.700330352813445,10.376813971456624,371.00711566192166,1020.0,36.294520547945204,480.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Adam Porteš,93-105,101.33111111111111,18.5,16.5,22.0,1.0,1.0,IPF,Europe,46.12301699495866,14.563868534606648,433.3410173356653,1922.0,23.765753424657532,962.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adedapo Ojewale,83-93,90.29266666666665,19.5,19.5,27.0,0.0,1.0,IPF,Europe,28.012010795402336,13.547039124984599,512.0125478353893,2190.0,25.5,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adesh Ramdhanas,75-83,81.74571428571429,19.5,19.5,32.0,0.0,1.0,IPF,North America,58.91478579404228,24.326763311660468,470.6179626741131,1020.0,22.294520547945204,780.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adil Khan,67.5-75,73.08125,20.7,20.7,24.0,0.0,1.0,IPF,Europe,92.60036163613694,27.271309427365384,431.80754438543033,660.0,22.50821917808219,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adrian Acuna,83-93,91.57142857142857,21.5,21.5,26.0,0.0,1.0,IPF,North America,9.26526099400662,14.13223128978349,436.31521416795164,1830.0,26.513698630136986,180.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adrian Hernandez #6,105-120,109.43333333333334,18.5,17.5,32.0,3.0,1.0,IPF,North America,6.20072107860909,,353.10693741242613,856.0,20.845205479452055,826.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adrian Istvan Balazs,67.5-75,71.18333333333334,21.0,20.0,33.0,3.0,1.0,IPF,Europe,73.86091440553517,,455.5215956922542,568.0,22.556164383561644,508.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Adrian Locke,105-120,114.00545454545454,22.5,22.5,23.0,0.0,0.0,IPF,North America,65.18174214083861,25.383622680054174,455.58485876734085,1110.0,25.541095890410958,270.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Adrian McGhee,60-67.5,62.1,29.0,28.0,27.0,1.0,1.0,IPF,North America,11.55169091247763,3.9993722146983646,306.78820313813287,673.0,30.843835616438355,433.0,True,0,0,Americas,0.0,0.0,0.0,0.0
Adrian Ninaber,105-120,110.88571428571427,51.5,51.5,18.0,0.0,0.0,Non-IPF,North America,2.6500108481712035,,381.76,0.0,51.5,1830.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Adrian Snelgrove,93-105,100.17375,49.5,49.5,24.0,0.0,0.0,IPF,Oceania,8.556202301871387,0.42183416550582276,382.8209006179495,1770.0,54.34931506849315,300.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Adrián Solana Guerrero,83-93,91.22000000000001,22.5,21.5,25.0,3.0,2.0,IPF,Europe,12.910894394479019,9.71914738799822,463.2895002235996,1614.0,26.921917808219177,804.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aftab Uddin,50-60,58.8,28.5,28.5,28.0,0.0,1.0,IPF,Europe,41.31800715918776,24.720612056173593,412.66409512808815,720.0,30.472602739726028,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Ahmad Hisham Akmal Bin Ahmad Tarmizi,60-67.5,65.575,25.0,25.0,32.0,0.0,0.0,IPF,Asia,40.388191215310734,,478.05,0.0,25.0,840.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Ahmed Kadry,75-83,82.0,29.5,28.0,25.0,4.0,2.0,IPF,Europe,24.99046893550421,11.135193245169875,406.5669504319957,1827.0,34.50547945205479,807.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Ahmed Zellouf,67.5-75,72.43928571428572,47.0,47.0,26.0,0.0,0.0,IPF,Europe,10.746965125341816,7.641757937442062,341.51692600512104,1650.0,51.52054794520548,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aidan Lynn,83-93,89.40000000000002,22.0,22.0,31.0,0.0,1.0,IPF,Europe,34.038120637838816,9.377554266703749,444.2834380067829,960.0,24.63013698630137,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aimar Kuusnõmm,75-83,81.04777777777778,22.5,22.5,23.0,0.0,2.0,IPF,Other/Unknown,6.372832653559117,6.8012050258196535,485.46016537095363,2310.0,28.828767123287673,630.0,False,0,0,Other,0.0,0.0,0.0,1.0
Airion Britt,105-120,112.56727272727272,26.5,24.5,25.0,4.0,1.0,IPF,North America,20.993931422631416,8.83629791043012,454.6128265331183,1148.0,29.645205479452056,1028.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Aivaras Žilys,83-93,87.30611111111111,21.5,21.5,25.0,0.0,1.0,IPF,Other/Unknown,60.0121855938896,11.256979526604391,370.9648920137728,1350.0,25.198630136986303,420.0,False,0,0,Other,0.0,0.0,0.0,1.0
Aki Viitanen,75-83,81.9409090909091,38.5,37.5,27.0,1.0,1.0,IPF,Europe,6.676110118925046,,330.27,371.0,39.516438356164386,2051.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Akihiro Watanabe,105-120,113.17625000000001,54.5,54.5,23.0,0.0,1.0,IPF,Asia,25.579968086084797,7.2943841498442366,434.86479783266094,1080.0,57.45890410958904,420.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Akira Ebita,120-160,132.56,36.0,36.0,25.0,0.0,0.0,IPF,Asia,29.01828820122079,10.109061100382787,382.8012257393156,750.0,38.054794520547944,510.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Akiyoshi Kawanaka,50-60,58.27692307692307,69.5,69.5,22.0,0.0,0.0,IPF,Asia,11.2527781280706,6.835807222514777,255.1398311907722,1050.0,72.37671232876713,270.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Akseli Lintulaakso,67.5-75,72.4,21.5,21.5,24.0,1.0,1.0,IPF,Europe,8.17934048714189,7.0084635307230965,431.1607161908366,1820.0,26.486301369863014,650.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aku Heinonen,120-160,155.48166666666665,19.5,19.5,28.0,0.0,0.0,IPF,Europe,39.61094335507925,11.182548501697545,408.4735879603646,870.0,21.883561643835616,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alain Munsch,75-83,81.43500000000002,63.5,63.5,26.0,0.0,0.0,IPF,Europe,3.858731630944553,,300.2163266127856,690.0,65.39041095890411,630.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alan Guy,93-105,96.63,24.0,24.0,25.0,0.0,2.0,Non-IPF,Oceania,19.853803722570863,9.435329865206592,313.57677447361544,2040.0,29.589041095890412,360.0,False,0,0,Asia_Oceania,1.0,1.0,0.0,0.0
Alan Joseph,75-83,81.6325925925926,42.3,42.3,18.0,0.0,1.0,IPF,Europe,11.624412153528706,4.147078316737808,377.7227159625315,3600.0,52.16301369863014,840.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alan Ridgard,83-93,90.57,54.5,54.5,31.0,0.0,0.0,IPF,Africa,14.787431785386076,3.852055230933958,346.86831643315054,1320.0,58.11643835616438,60.0,True,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alan Scherini,75-83,81.93125,38.5,38.5,13.0,0.0,0.0,IPF,Oceania,2.39242483056961,,383.9,0.0,38.5,4050.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Alan Strang,60-67.5,65.30166666666666,49.5,49.5,21.0,0.0,0.0,IPF,Oceania,36.80420889444167,16.86059011807824,343.3556858817906,450.0,50.73287671232877,90.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Alan Tano Puleosi,93-105,96.93,57.5,56.5,24.0,1.0,1.0,Non-IPF,Oceania,12.24033415154585,,236.40465329277097,790.0,59.66438356164384,730.0,False,0,0,Asia_Oceania,1.0,1.0,0.0,0.0
Alan Tepper,75-83,81.3142857142857,63.0,63.0,19.0,0.0,1.0,IPF,North America,20.63373159750489,8.435409892780486,323.5772899417087,2310.0,69.32876712328768,2190.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alan Twigg,75-83,79.65833333333335,56.5,56.5,15.0,0.0,2.0,IPF,Europe,5.695345976402514,1.8946769635380931,305.8792716468044,1590.0,60.85616438356164,1170.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alan Varghese,83-93,91.245,26.0,26.0,31.0,0.0,0.0,IPF,Other/Unknown,11.031315704832691,,340.11191749761485,1170.0,29.205479452054796,1080.0,False,0,0,Other,0.0,0.0,0.0,1.0
Alan Wu #3,60-67.5,65.36375000000001,18.5,17.5,25.0,1.0,1.0,IPF,North America,3.576594422253844,1.7033505698804106,403.2063218597574,2777.0,26.10821917808219,287.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alasdair Wilson,105-120,117.01249999999999,21.5,17.3,29.0,6.0,1.0,IPF,Other/Unknown,40.20355018030625,21.467396805523336,462.30437229831364,2024.0,27.045205479452054,1874.0,False,0,0,Other,0.0,0.0,0.0,1.0
Alazhar Banioraba,50-60,58.38250000000001,23.0,23.0,32.0,0.0,0.0,IPF,Other/Unknown,17.39470861063306,,422.1440269853581,330.0,23.904109589041095,270.0,False,0,0,Other,0.0,0.0,0.0,1.0
Albert Aquino,83-93,89.33333333333333,19.5,19.5,31.0,0.0,0.0,IPF,North America,39.30669251087635,,410.27891678981854,1140.0,22.623287671232877,1080.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Albert Lopez,93-105,98.4890909090909,47.3,47.3,24.0,0.0,1.0,IPF,North America,11.216410486019385,5.701148388458049,393.6156227175812,1590.0,51.65616438356164,300.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Albert Mategrano,67.5-75,73.32466666666667,47.5,47.5,27.0,0.0,1.0,IPF,North America,26.77851335316366,8.363894229823416,355.4656018406485,1350.0,51.1986301369863,510.0,False,0,1,Americas,0.0,0.0,0.0,0.0
Albert Tambalo,67.5-75,74.08571428571429,21.0,21.0,32.0,0.0,0.0,Non-IPF,North America,89.87426274660675,24.205638153686007,434.563051094382,630.0,22.726027397260275,300.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Albertas Motiečius,67.5-75,72.12794117647059,20.5,19.5,24.0,1.0,2.0,IPF,Other/Unknown,23.57759349566771,12.21771569645368,422.08367136873903,1988.0,25.946575342465753,908.0,False,0,0,Other,0.0,0.0,0.0,1.0
Alberto Herraiz Francés,67.5-75,73.09,21.5,17.5,28.0,6.0,1.0,IPF,Europe,30.058805396379515,,522.4265040265037,1696.0,26.146575342465752,1636.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aldo Jackson,83-93,88.45800000000001,63.0,63.0,30.0,0.0,1.0,Non-IPF,North America,7.611358218867844,0.8836567990600755,203.9196912923452,1170.0,66.20547945205479,570.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Aldreyson Ortega,83-93,90.76428571428572,22.5,22.5,25.0,0.0,2.0,IPF,Europe,36.0401953958703,18.120421020815794,457.9888037392733,1170.0,25.705479452054796,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alec Anthony DeJesus,50-60,52.39333333333334,24.5,24.5,30.0,1.0,0.0,IPF,North America,24.859470399232713,7.386738861217254,414.58819343038635,1500.0,28.60958904109589,1260.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alejandro Gonzalez Perera,60-67.5,65.23285714285716,25.5,25.5,32.0,0.0,0.0,IPF,Europe,20.93545819407099,8.872072183137426,473.5936810818812,720.0,27.472602739726028,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alejandro Ivars Amor,60-67.5,65.30555555555557,20.5,20.5,25.0,0.0,2.0,IPF,Europe,40.307687944038825,11.65813430385688,443.81258225674185,2970.0,28.636986301369863,930.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alejandro Rodríguez Acuña,83-93,91.59727272727274,49.5,49.5,28.0,0.0,1.0,IPF,Europe,24.54494310033875,10.286869161150824,442.6504054435174,1050.0,52.37671232876713,270.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alejandro Wickham,120-160,128.91692307692307,35.0,34.0,30.0,2.0,1.0,Non-IPF,North America,41.17476791218069,11.593511307259266,508.86205968293405,1640.0,39.49315068493151,800.0,False,0,0,Americas,1.0,0.0,0.0,0.0
Alejandro Álvarez Delgado,67.5-75,72.46499999999999,39.5,39.5,27.0,0.0,0.0,IPF,Europe,29.00885196924562,11.85339973782083,379.7000011579221,810.0,41.71917808219178,300.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Florov,93-105,103.09285714285714,21.0,21.0,26.0,0.0,1.0,IPF,Europe,28.966881267329093,11.163019155893256,430.33338401356787,990.0,23.71232876712329,750.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Glushakov,83-93,88.47500000000001,32.5,32.5,21.0,0.0,0.0,IPF,Europe,41.6690006857142,,438.1787649793663,210.0,33.07534246575342,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Kapturov,67.5-75,73.4675,18.0,18.0,23.0,1.0,1.0,IPF,Europe,28.119012035643237,15.212027943039082,455.5139436027582,1823.0,22.994520547945207,1403.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Kokornov,75-83,82.33333333333333,46.5,46.5,21.0,0.0,1.0,IPF,Europe,24.293804081632725,,460.5297947521867,120.0,46.82876712328767,90.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Kolchanov,120-160,147.25,39.5,39.5,19.0,0.0,0.0,IPF,Europe,32.124204867589576,18.309311029955133,374.08096880136395,1590.0,43.85616438356164,1410.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Kurochkin,75-83,82.66428571428571,26.5,30.5,24.0,3.0,4.0,IPF,Europe,5.564065364158563,,420.85,304.0,27.332876712328765,1444.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Kurtsaev,75-83,80.80000000000001,20.0,20.0,19.0,0.0,1.0,Non-IPF,Europe,15.522948522288337,3.796953396613367,355.2644765804848,1710.0,24.684931506849317,510.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Aleksandr Lipatov,105-120,116.6846153846154,35.5,35.5,22.0,0.0,1.0,IPF,Europe,5.8684866111675085,,513.74,0.0,35.5,870.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Lyubegin,75-83,81.90833333333335,26.5,26.5,21.0,0.0,0.0,IPF,Europe,47.39568379766682,22.587749785037417,422.7099091061856,450.0,27.732876712328768,120.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Mishustin,93-105,97.41499999999999,43.0,43.0,18.0,0.0,0.0,Non-IPF,Europe,4.506913246241447,,323.9413439619465,660.0,44.80821917808219,600.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Aleksandr Polozov,83-93,92.06,27.5,27.5,25.0,0.0,1.0,IPF,Europe,17.548770729844048,8.387886005109136,408.0911943900533,1620.0,31.938356164383563,1140.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Shpak,83-93,91.25666666666666,34.5,34.5,25.0,0.0,0.0,IPF,Europe,16.821950416034976,1.222564618132396,480.89465013334427,1140.0,37.62328767123287,360.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksandr Usynin,83-93,91.67357142857144,21.0,21.0,26.0,1.0,1.0,IPF,Europe,3.229236111111286,14.21314123946777,476.6533912366632,964.0,23.64109589041096,304.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Grachev #1,83-93,88.00384615384617,38.5,38.5,25.0,0.0,0.0,IPF,Europe,26.17239943741246,3.9804745362932965,339.24451342349255,1530.0,42.69178082191781,60.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Korotin,67.5-75,71.41666666666667,38.0,38.0,24.0,0.0,0.0,IPF,Europe,10.94506140008896,4.780850813574133,362.8155912771787,1050.0,40.87671232876713,510.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Sergeenko,67.5-75,73.285,20.5,16.5,24.0,4.0,1.0,IPF,Europe,43.88299803444731,15.402360770123401,488.3645859479137,2580.0,27.56849315068493,2130.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Suchkov,60-67.5,65.27499999999999,18.5,18.5,25.0,0.0,0.0,IPF,Europe,77.42730694725604,,363.29853499706053,210.0,19.075342465753426,150.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Tilsh,93-105,103.06666666666666,19.5,16.5,25.0,5.0,1.0,IPF,Europe,29.51865079365141,7.772958142278829,452.96937020126734,1469.0,23.524657534246575,869.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksey Zimenkov,93-105,96.92777777777778,35.5,35.5,27.0,0.0,0.0,IPF,Europe,28.049116899385506,,378.382160625154,690.0,37.39041095890411,600.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Aleksi Mäkinen,93-105,102.86375,21.5,16.5,26.0,6.0,1.0,IPF,Europe,6.358462222222641,2.715686683260002,412.4000868976497,2758.0,29.056164383561644,1918.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alen Kurtović,75-83,81.0,19.0,19.0,28.0,0.0,2.0,IPF,Other/Unknown,27.27403240877857,15.896416163668174,402.95807264734714,2490.0,25.821917808219176,450.0,False,0,0,Other,0.0,0.0,0.0,1.0
Alessandro Barbero #1,67.5-75,73.72999999999999,18.0,17.0,31.0,1.0,0.0,IPF,Europe,70.74787918871306,8.536099258679526,459.815935457623,829.0,20.27123287671233,319.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alessandro Lucianer,75-83,80.02833333333332,20.5,19.5,31.0,1.0,1.0,IPF,Europe,26.54710830190929,19.554179327038238,447.4531648653567,968.0,23.15205479452055,728.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alessandro Queirolo,93-105,97.48333333333335,54.0,54.0,22.0,0.0,0.0,Non-IPF,Europe,21.50439600787429,8.749166047566295,289.4683496010212,990.0,56.71232876712329,330.0,False,0,0,Europe_Africa,1.0,0.0,1.0,0.0
Alessandro Ribeiro,83-93,91.36666666666667,26.5,26.5,30.0,0.0,0.0,IPF,South America,11.299763271433646,3.1023069417896987,426.016347789849,1770.0,31.34931506849315,690.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Diaz #1,75-83,80.41666666666667,46.5,46.5,28.0,0.0,0.0,IPF,North America,31.973926229721915,11.36878560285238,421.172655255123,1500.0,50.60958904109589,240.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex G Thorsen,105-120,106.26,25.5,22.5,23.0,4.0,1.0,IPF,Europe,27.37243154650566,,301.8863744294265,1129.0,28.59315068493151,1069.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alex Galant,60-67.5,63.57166666666666,70.0,67.0,24.0,5.0,2.0,IPF,North America,21.13080810972802,7.230847538071318,240.91796286164188,1393.0,73.81643835616438,1213.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Hall #1,75-83,80.48125,27.5,27.5,29.0,0.0,1.0,IPF,North America,25.779823988037457,,500.32609563822945,2040.0,33.08904109589041,1950.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Hanson,75-83,81.93636363636364,23.0,23.0,20.0,0.0,1.0,IPF,North America,13.367972099665858,7.855219115860356,455.98280229064477,3150.0,31.63013698630137,2700.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Howe #1,75-83,81.03909090909092,59.5,59.5,27.0,0.0,1.0,IPF,North America,21.62534626212469,9.288128829474207,326.75758689779593,1530.0,63.69178082191781,690.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Karayanni,75-83,80.41666666666667,20.5,20.5,31.0,0.0,1.0,IPF,Oceania,36.31553751767515,12.213843881845676,439.69469344028136,990.0,23.21232876712329,870.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Alex Kontschev,83-93,91.82142857142857,40.0,38.0,29.0,2.0,1.0,IPF,Europe,24.096501853310436,12.887344638495213,377.62023603206353,1124.0,43.07945205479452,914.0,False,0,0,Europe_Africa,0.0,0.0,1.0,0.0
Alex Mostacero,105-120,108.16833333333331,26.5,24.5,30.0,4.0,1.0,IPF,North America,26.865630143229254,9.025486928204392,482.19259371135934,1500.0,30.60958904109589,840.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Orwin,83-93,92.03272727272726,23.5,22.5,25.0,4.0,2.0,IPF,Oceania,30.230840397120993,9.611342497957413,428.2213696113678,1364.0,27.236986301369864,734.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
Alex Roberts,67.5-75,73.02833333333332,26.9,22.5,27.0,1.0,2.0,IPF,Other/Unknown,62.55642338348318,23.579015953201637,459.67930942646933,2510.0,33.77671232876712,2390.0,False,0,0,Other,0.0,0.0,0.0,1.0
Alex Sowell,75-83,82.2125,23.5,23.5,26.0,0.0,1.0,IPF,North America,19.729466666667022,11.99848309187042,436.10029777147537,1170.0,26.705479452054796,90.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Stoll,105-120,112.26666666666665,18.5,17.5,25.0,1.0,2.0,IPF,North America,34.961345396825635,19.847123553908382,427.7599958136593,458.0,19.754794520547946,218.0,False,0,0,Americas,0.0,0.0,0.0,0.0
Alex Sun,75-83,82.12166666666667,22.0,21.0,28.0,1.0,1.0,IPF,Oceania,29.127660074952427,,469.7343825113468,823.0,24.254794520547946,793.0,False,0,0,Asia_Oceania,0.0,1.0,0.0,0.0
